Date,C,H,L,O,V
2010-01-04,2.1043999195098877,2.113600015640259,2.0671000480651855,2.075000047683716,42487
2010-01-05,2.125,2.131500005722046,2.100399971008301,2.1110999584198,50245
2010-01-06,2.1366000175476074,2.146199941635132,2.0933001041412354,2.1187000274658203,49988
2010-01-07,2.1349000930786133,2.1454999446868896,2.1212000846862793,2.140000104904175,41985
2010-01-08,2.1552999019622803,2.171999931335449,2.1161999702453613,2.13700008392334,53728
2010-01-11,2.142699956893921,2.192699909210205,2.1308999061584473,2.167799949645996,51389
2010-01-12,2.0978000164031982,2.1459999084472656,2.0660998821258545,2.1414999961853027,44768
2010-01-13,2.0601999759674072,2.0829999446868896,2.021199941635132,2.069999933242798,55306
2010-01-14,2.0738000869750977,2.0815000534057617,2.051500082015991,2.061000108718872,41452
2010-01-15,2.0453999042510986,2.0732998847961426,2.0344998836517334,2.072999954223633,37611
2010-01-19,2.0590999126434326,2.0687999725341797,2.0097999572753906,2.0450000762939453,35679
2010-01-20,2.0464999675750732,2.0634000301361084,2.0209999084472656,2.0634000301361084,30482
2010-01-21,1.9829000234603882,2.0689001083374023,1.9768999814987183,2.0422000885009766,41145
2010-01-22,1.9657000303268433,2.0004000663757324,1.9555000066757202,1.9848999977111816,26917
2010-01-25,2.0007998943328857,2.0044000148773193,1.9520000219345093,2.0007998943328857,24659
2010-01-26,1.9673999547958374,2.0,1.965000033378601,2.0,22178
2010-01-27,1.9392000436782837,1.9807000160217285,1.9114999771118164,1.9700000286102295,19433
2010-01-28,1.9174000024795532,1.9562000036239624,1.902500033378601,1.9436999559402466,19306
2010-01-29,1.9031000137329102,1.9459999799728394,1.8898999691009521,1.9263999462127686,48875
2010-02-01,1.9321000576019287,1.9474999904632568,1.8973000049591064,1.9129999876022339,47587
2010-02-02,2.017899990081787,2.0250000953674316,1.9315999746322632,1.9474999904632568,64923
2010-02-03,2.0362000465393066,2.066200017929077,2.015399932861328,2.0199999809265137,64017
2010-02-04,1.9507999420166016,2.037400007247925,1.9333000183105469,2.0336999893188477,51728
2010-02-05,1.8863999843597412,1.9594999551773071,1.8418999910354614,1.9450000524520874,52248
2010-02-08,1.8940000534057617,1.9113999605178833,1.8700000047683716,1.906999945640564,43776
2010-02-09,1.9290000200271606,1.948799967765808,1.882699966430664,1.8914999961853027,54537
2010-02-10,1.9290000200271606,1.9470000267028809,1.88919997215271,1.9325000047683716,50840
2010-02-11,1.9357000589370728,1.9464999437332153,1.892300009727478,1.930400013923645,54461
2010-02-12,1.9294999837875366,1.937999963760376,1.8716000318527222,1.937999963760376,49552
2010-02-16,1.9881999492645264,2.009999990463257,1.9185999631881714,1.9292999505996704,39517
2010-02-17,2.0071001052856445,2.0102999210357666,1.9851000308990479,1.9975999593734741,37215
2010-02-18,2.069200038909912,2.0736000537872314,1.9842000007629395,2.0,42268
2010-02-19,2.085700035095215,2.0940001010894775,2.0350000858306885,2.051300048828125,37593
2010-02-22,2.115799903869629,2.127500057220459,2.0899999141693115,2.1147000789642334,23683
2010-02-23,2.0655999183654785,2.1191000938415527,2.061199903488159,2.115000009536743,40363
2010-02-24,2.098900079727173,2.1015000343322754,2.0455000400543213,2.069499969482422,24491
2010-02-25,2.0369999408721924,2.1019999980926514,2.0225000381469727,2.1005001068115234,24920
2010-02-26,2.0787999629974365,2.0950000286102295,2.0380001068115234,2.0380001068115234,39984
2010-03-01,2.155600070953369,2.2177000045776367,2.137200117111206,2.186199903488159,44539
2010-03-02,2.1965999603271484,2.222399950027466,2.1549999713897705,2.161900043487549,40922
2010-03-03,2.2476000785827637,2.250699996948242,2.1914000511169434,2.194999933242798,55844
2010-03-04,2.2337000370025635,2.2506000995635986,2.2170000076293945,2.2446999549865723,38896
2010-03-05,2.2709999084472656,2.283099889755249,2.2402000427246094,2.246999979019165,39936
2010-03-08,2.2892000675201416,2.295099973678589,2.2674999237060547,2.283900022506714,58057
2010-03-09,2.2602999210357666,2.2829999923706055,2.23799991607666,2.2829999923706055,53473
2010-03-10,2.285099983215332,2.3134000301361084,2.2507998943328857,2.285099983215332,56255
2010-03-11,2.2720000743865967,2.2857000827789307,2.259000062942505,2.2753000259399414,51215
